Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9
643,6,6,9.749182083851338e-08,9.614956979930867e-06,0.03814084827899933,0.0017461470561102033,2.140324068022892e-05,1.4756051314179786e-05,0.9596897959709167,0.00037374201929196715,1.088646399693971e-06,2.5611523142288206e-06
644,4,2,0.00020742588094435632,4.80444505228661e-05,0.47195687890052795,0.17790144681930542,0.27720019221305847,0.05005982890725136,0.0026624626480042934,0.01884368434548378,0.00011590429494390264,0.0010040926281362772
645,8,8,2.1152309273020364e-05,3.1249135645339265e-05,1.3072759941223921e-07,1.9500456005516753e-07,2.274810562141738e-09,5.164269012425393e-08,2.1064408883830765e-06,4.1009295959071324e-10,0.9999409914016724,4.20452352045686e-06
646,8,8,8.528314943134774e-09,2.1471864217192937e-11,4.735293754332126e-12,2.2666625520972872e-10,3.0551859653282776e-11,7.218119765090014e-12,2.2320990542001873e-11,2.6077347204354895e-13,1.0,9.487181040768178e-10
647,0,0,0.9992913007736206,1.8819193314811855e-08,1.3920839592174161e-05,1.2327477350027038e-07,0.00011745860683731735,2.9913164212302945e-07,1.400389404437874e-08,2.3494507672694454e-08,0.0005742692155763507,2.5523513613734394e-06
648,4,4,3.85661860491382e-06,3.334784182129624e-08,0.0009841489372774959,0.0012377981329336762,0.9967337846755981,0.00016878489986993372,4.085818727617152e-05,0.0008295715670101345,2.8689314035545976e-07,7.585765047224413e-07
649,0,0,0.5471135973930359,9.971496183425188e-05,0.0022779121063649654,0.01417494285851717,0.1762707382440567,0.011764773167669773,0.008757632225751877,0.002210774691775441,0.23657159507274628,0.0007583090336993337
650,0,0,0.9972358345985413,5.81982018132976e-09,0.002763813827186823,2.9849026028649916e-10,4.640454420723472e-08,1.9336090506527626e-09,7.367529253343719e-09,1.8236678833716269e-09,3.066104738991271e-07,4.665630104483398e-09
651,6,6,1.7502132720892405e-07,1.1198986626936858e-08,5.3468236728804186e-05,9.58199416345451e-06,0.003430706448853016,5.310989763529506e-07,0.9964178800582886,3.074807409575442e-06,8.4560269897338e-05,2.3695189810268857e-08
652,7,7,2.1243058654363267e-06,5.334296560022267e-09,2.767769001366105e-05,0.00018538671429269016,9.958168811863288e-05,0.0030761437956243753,7.523101430706447e-07,0.9965627789497375,2.0980145620796975e-07,4.538956636679359e-05
653,4,4,7.758475476293825e-06,1.24955494840151e-08,0.000222920483793132,0.0001950899895746261,0.9994754195213318,8.45650938572362e-05,8.070865646914172e-07,1.3074166417936794e-05,2.0751350859882223e-07,8.606656365373055e-08
654,5,5,1.2175006836034896e-10,8.890960190299779e-11,3.548367146777309e-07,0.00026536700897850096,3.744150323115036e-09,0.999734103679657,1.6246322331880947e-07,2.2561763568518245e-09,8.82333511809108e-11,1.2310254204894733e-10
655,5,5,0.028999995440244675,8.023271948331967e-05,0.2396659255027771,0.03619997203350067,0.00010037156607722864,0.6931139230728149,0.0014415065525099635,0.0002162638120353222,0.00015420018462464213,2.7597496227826923e-05
656,5,5,7.75866283220239e-07,8.759872116570477e-07,3.6176384128339123e-06,0.03366297483444214,3.947992081521079e-05,0.9652194976806641,0.0010339479194954038,3.786968591157347e-05,2.6292124744031753e-07,6.177338605084515e-07
657,2,6,0.004018273204565048,0.0014801776269450784,0.36030665040016174,0.022555669769644737,0.011450975202023983,0.0024585570208728313,0.596564531326294,7.796499630785547e-06,0.0010639370884746313,9.33892879402265e-05
658,1,1,1.4237779168979614e-06,0.9998373985290527,1.0026139030117065e-08,4.6221049210259935e-09,1.808578731221644e-09,2.255152953267725e-09,3.5436897860563477e-08,4.922063645551589e-09,1.7995792234160035e-07,0.0001609959581401199
659,4,4,4.1573221096768975e-06,1.0315177156883237e-08,0.00011369573621777818,5.950831109657884e-06,0.9998654127120972,2.2679082576360088e-06,2.8377928629197413e-06,4.882143457507482e-06,7.169913374127646e-07,2.104733631824729e-08
660,3,5,1.83954671229003e-05,5.1224319577158894e-06,0.00027726555708795786,0.009919580072164536,4.1572446207283065e-05,0.9875664710998535,1.4582969924958888e-06,0.0021686777472496033,3.4566642170830164e-07,1.0125595508725382e-06
661,8,4,0.004652558360248804,1.2818296454497613e-05,0.09845611453056335,0.003212657291442156,0.8007319569587708,0.0005792295560240746,0.0011456961510702968,0.00022875687864143401,0.0881003588438034,0.00287984823808074
662,1,1,2.467954232088232e-07,0.9999889135360718,2.354084038813653e-08,4.662131658506041e-08,5.802569362500787e-12,1.742904629509212e-07,4.997893654490326e-08,1.3019524694457552e-11,6.493775345006725e-06,3.9495103010267485e-06
663,5,5,2.094826312415421e-09,9.00879548737521e-09,8.996832434604585e-08,0.0030077777337282896,9.724759308937792e-08,0.9969814419746399,9.067794053407852e-06,1.5497653294005431e-06,1.8495314169086896e-09,1.1826309709306315e-08
664,2,3,0.0005134741077199578,0.00015946624625939876,0.0028650022577494383,0.6726569533348083,0.004333434160798788,0.30029723048210144,0.006894068792462349,0.012220285832881927,5.7605004258221015e-05,2.561672090450884e-06
665,6,6,2.2190780463171578e-11,7.411013469571515e-11,1.3155287206245703e-06,1.2840586123274988e-06,2.946305599493826e-08,4.4487400430170965e-09,0.9999973773956299,2.15485615462363e-12,4.2300868363653876e-10,3.174066218192273e-11
666,0,0,0.9991025924682617,2.483399157426902e-06,2.330076085854671e-06,2.6263214749633335e-06,9.107489859161433e-06,1.6254563206530293e-06,6.188018630837178e-08,0.0008586332551203668,8.08061031420948e-06,1.2421282917784993e-05
667,3,3,5.930145974275547e-08,8.362898142877384e-07,2.6005013253893594e-08,0.994139552116394,0.0006786492303945124,0.0047585200518369675,0.0004201510164421052,3.979742189130775e-07,1.2587681794684613e-06,4.986909516446758e-07
668,9,9,0.04610992968082428,0.00272405450232327,0.0012845949968323112,0.00016865531506482512,2.142171979357954e-05,2.4614850190118887e-05,0.0020264701452106237,1.5162253475864418e-05,0.22039669752120972,0.7272283434867859
669,5,5,2.061611894532689e-06,7.436489113388234e-07,0.0003265452978666872,0.01983220875263214,0.00041395804146304727,0.9791353344917297,0.00024208950344473124,3.278491203673184e-05,2.3969079165908624e-07,1.4049580386199523e-05
670,1,1,3.730185198946856e-06,0.9996780157089233,4.5699319883851786e-09,4.5613263166544016e-10,2.547582766965206e-07,3.0187612409804387e-09,1.105903629650129e-05,8.015376806724817e-08,7.012728019617498e-05,0.00023672902898397297
671,1,9,0.0003424784808885306,0.0072470903396606445,0.0003749809111468494,0.3759394884109497,0.009360279887914658,0.0027938210405409336,0.0009151003323495388,0.0001446553214918822,8.058117964537814e-05,0.6028015613555908
672,7,7,1.0298839558942063e-10,2.1398334215660952e-09,5.886950371625232e-10,5.31684106463981e-11,4.582639157035828e-09,1.6514077572082897e-07,4.984127693896667e-11,0.9999998807907104,8.896508529865343e-12,2.1306444109026046e-10
673,3,5,3.7822990179847693e-06,5.96597783442121e-06,7.999899025890045e-06,0.34559914469718933,8.51507684274111e-06,0.6543588042259216,2.96662960863614e-06,1.277831779589178e-05,2.3473834431797513e-08,8.076201396534088e-08
674,4,4,2.2705591618432663e-05,1.2925507775207734e-08,0.00032518099760636687,9.75377861323068e-06,0.9993720650672913,6.6696979956759606e-06,1.978316731765517e-06,0.0002582225133664906,3.416859044591547e-06,3.087237132604059e-08
675,2,2,0.0016276653623208404,3.5909276903112186e-06,0.9625015258789062,6.827330594205705e-07,0.0009409150225110352,1.22008131597795e-07,0.034495994448661804,1.567876921626521e-07,0.00041394971776753664,1.5407014871016145e-05
676,3,3,0.0003535295254550874,7.310252112802118e-05,0.008566372096538544,0.735625684261322,0.002108171582221985,0.2426951378583908,0.01005147397518158,0.00030536053236573935,9.913373105518986e-06,0.00021137390285730362
677,2,2,2.466607475071214e-05,9.314419457950862e-09,0.9999741315841675,2.0853464377523778e-07,6.421776106435573e-07,1.8251467892582696e-08,5.625526711128259e-08,1.2389401726764504e-09,2.179567104576563e-07,2.0231365471801155e-09
678,8,8,4.4553686961990024e-08,2.5681430315671605e-09,1.252886574869272e-12,1.3182107315434788e-12,1.7901089952813282e-13,2.404457113015096e-13,2.1429713472492784e-12,1.2619123953248879e-14,1.0,2.745053628849803e-10
679,2,2,0.00022663699928671122,4.295452981750714e-06,0.9848790764808655,0.005367299076169729,0.0010241926647722721,0.00422059278935194,0.002419278724119067,0.00046035146806389093,0.0013948188861832023,3.4481604416214395e-06
680,6,6,2.4007729138020295e-08,3.1709291192782985e-07,2.16191483559669e-06,2.3382308427244425e-05,3.0749124562134966e-05,5.002600119041745e-06,0.9999383687973022,6.907476368667176e-09,5.074502951174509e-08,1.7840577903882604e-09
681,8,8,1.0953812079605996e-06,2.5286060463258764e-06,3.309312160126865e-05,9.576437776104285e-08,3.954564533614757e-07,4.3342024014236813e-07,1.0122317917193868e-07,3.731513942284437e-08,0.9998873472213745,7.490537973353639e-05
682,9,9,0.0013165180571377277,1.5390993212349713e-05,7.829646165191662e-06,0.0022329806815832853,0.0007646052399650216,0.0006206064717844129,2.7509489882504568e-05,0.0008196686976589262,3.725933493115008e-05,0.9941576719284058
683,9,9,2.2598669602302834e-07,0.26775312423706055,1.3025911584918504e-06,6.148632110125618e-06,1.3870474901978014e-07,3.511884870022186e-06,3.9897226088214666e-05,1.0198655076010255e-07,4.814431122213136e-06,0.7321907877922058
684,6,3,0.0004810206883121282,2.6905816412181593e-05,0.27280887961387634,0.3527403175830841,0.10174829512834549,0.21086335182189941,0.05336811766028404,0.007923346012830734,2.786554796330165e-05,1.1860397535201628e-05
685,6,6,2.224980732989934e-08,8.769509207695592e-08,2.4267993126159126e-07,3.391458449186757e-06,5.459189083012461e-07,4.2349930140517245e-07,0.9999953508377075,1.3381719732308284e-08,7.66474261837402e-09,9.046474680474148e-10
686,6,6,2.432531118756742e-07,8.815522534177944e-08,2.8979538910789415e-05,5.3503412345889956e-05,5.408388119576557e-07,6.682321895823407e-07,0.9999148845672607,6.545720054873527e-08,7.116612437130243e-07,2.259252340763851e-07
687,1,9,0.0002294705482199788,0.08237064629793167,7.063664497763966e-07,2.173592520193779e-06,3.1193634640658274e-05,5.1606333727249876e-05,8.946229354478419e-05,0.00011053695197915658,0.00759486947208643,0.909519374370575
688,4,4,2.9718063387917937e-07,3.653342162124318e-07,0.0003410530334804207,0.0005100479465909302,0.9989355206489563,0.00019186300050932914,1.960538611456286e-05,5.468386916618329e-07,5.856783786839515e-07,1.666898725716237e-07
689,1,1,8.201132573049108e-08,0.9972510933876038,5.714215376428911e-07,2.1107684489152234e-09,4.543993181727046e-09,4.280434673376021e-09,9.382343364450207e-07,1.6087073007042818e-08,1.7803566151997074e-05,0.002729488303884864
690,8,8,3.438979547354393e-05,2.567237061157357e-06,1.6243790241787792e-06,2.5958357241506747e-07,0.0001282712328247726,6.346402159351783e-08,3.909822680725483e-06,1.0839086428404698e-07,0.9998276233673096,1.223050844600948e-06
691,2,2,8.81029773154296e-05,6.455904440372251e-06,0.9814669489860535,0.002432067645713687,0.000860880478285253,0.010108476504683495,0.0050335112027823925,8.286174306704197e-07,8.814297416392947e-07,1.8307557638763683e-06
692,5,5,4.926279176253878e-11,5.057843588396338e-10,4.928627106437489e-08,2.1791858671349473e-05,4.353469251761055e-10,0.9999774694442749,7.378666850854643e-07,7.61359508771875e-09,1.675110571086602e-11,2.867472578826913e-11
693,7,7,1.0139227235583803e-08,4.358659566605638e-08,3.8689876191710937e-07,8.023165065651483e-08,4.087377601535991e-05,3.7348670502979076e-06,2.366929585662092e-08,0.9999548196792603,6.468218183286467e-10,7.574795546361202e-08
694,1,1,1.5670535091771853e-08,0.9999977350234985,1.3032629198050927e-08,5.5232480811184814e-09,2.4417770323054144e-12,1.0338815359389741e-09,5.66032465343369e-09,9.780727443231552e-12,2.0311601929279277e-06,2.717172264965484e-07
695,0,0,0.9869411587715149,5.1413109758868814e-05,0.0021162352059036493,8.619325626568752e-07,0.00012835118104703724,1.2737207555346686e-07,1.2904708910355112e-06,3.508186523504264e-07,0.010613055899739265,0.0001472089788876474
696,0,0,0.96303391456604,2.281940169268637e-06,8.338607585756108e-05,0.00010238085815217346,0.030750557780265808,4.472649743547663e-05,0.0051452843472361565,4.2616215978341643e-07,0.0008366265101358294,3.6152326288174663e-07
697,9,9,3.235233947407323e-08,1.643413634155877e-05,4.2691444823717006e-10,2.6947585496372994e-08,1.959526940709111e-08,4.1445542109386224e-08,6.4562781787458334e-09,3.57205731660315e-09,1.430665008683718e-08,0.9999834299087524
698,2,2,1.129104657593416e-05,3.3884251848803615e-08,0.9997559189796448,0.00013107972336001694,2.6281455575372092e-05,8.830411388771608e-06,3.8665551983285695e-05,2.6776306185638532e-05,5.219597483119287e-07,5.993310878693592e-07
699,0,0,0.9992675185203552,5.019191462452e-07,0.0004639105754904449,8.128949957608711e-06,2.5894576538121328e-05,9.900546729113557e-07,9.592228877863818e-08,2.4303766622324474e-05,0.00020266442152205855,5.9258663895889185e-06
700,5,5,2.5177819225064013e-06,0.0002592940581962466,0.06883407384157181,0.006264339201152325,2.188774033129448e-06,0.9185678958892822,0.0038439054042100906,0.0019380077719688416,2.089406478944511e-07,0.000287509843474254
701,7,7,3.6916989105441333e-13,7.694183484785455e-11,1.6393483903698325e-08,1.7718751813000644e-12,1.5172219718806446e-05,2.3820951877695506e-09,1.2075547506373852e-10,0.999984860420227,7.016057114624108e-13,6.535373370947228e-12
702,3,3,5.991977053421138e-11,2.730825288121963e-10,2.38974742217124e-08,0.9979676604270935,1.0927865190524244e-07,0.0020300394389778376,2.1824530449521262e-06,5.549378734315269e-09,4.823855204172389e-10,6.339057750937016e-11
703,1,1,4.649414100249549e-12,0.9999984502792358,6.164829389164461e-13,1.5874116257585946e-12,2.8238698814193886e-13,1.2544348372556247e-11,4.932020937487014e-12,1.8712763001464683e-13,1.2095634494002638e-09,1.4931880514268414e-06
704,2,2,8.908706411459022e-11,9.318260952347751e-14,1.0,1.3925795412650377e-11,1.3693229883315894e-10,2.810545893239258e-11,7.185149827546033e-13,4.850797714894828e-12,1.1354527561235894e-11,2.910003780911413e-13
705,8,8,0.01665312983095646,2.546082396293059e-05,0.0033428864553570747,0.015129968523979187,0.013771547935903072,0.00025384826585650444,7.181585533544421e-05,0.00018025533063337207,0.9502667188644409,0.00030442827846854925
706,5,5,0.00010644373833201826,0.0027818745002150536,0.011394013650715351,0.06895767897367477,0.01789306290447712,0.7959126234054565,0.001147604314610362,0.025859851390123367,3.882867076754337e-06,0.0759430006146431
707,7,7,8.849885801964774e-08,2.6670133479456126e-07,2.769110096778604e-06,3.950929183815788e-08,6.845907773822546e-05,1.2012909792247228e-05,1.596127852110385e-08,0.9999161958694458,6.496821214341253e-08,8.722969013774673e-09
708,7,5,0.0017222020542249084,1.318268732575234e-05,0.18793350458145142,0.0040746405720710754,0.00027636566665023565,0.8024829626083374,0.0006658431375399232,0.0027258279733359814,1.7792937796912156e-05,8.771256398176774e-05
709,8,8,4.79899597394251e-07,6.382278039396283e-10,6.500845017853862e-08,1.7622422618379652e-11,7.698266912825602e-09,4.724839408609682e-10,1.1654589515686098e-09,2.2365680488189987e-11,0.9999994039535522,5.592429275225186e-08
710,2,2,0.020767906680703163,6.930726613063598e-06,0.5587005019187927,0.004604690242558718,0.29969409108161926,0.003349384292960167,0.1124378889799118,0.000212133934837766,0.00016394814883824438,6.248836143640801e-05
711,7,7,4.807018672003949e-10,2.0396102584641085e-09,8.328500666898719e-10,4.951984156065237e-09,1.6643545677652583e-05,1.7237011817883285e-08,4.9767755021246085e-12,0.9999833106994629,2.5706423101290454e-10,2.360416584412661e-10
712,3,3,0.0007774580735713243,0.0003046533092856407,6.450380897149444e-05,0.8168959617614746,0.04053235054016113,0.0236373171210289,0.00036166782956570387,0.11739522963762283,2.8426818971638568e-05,2.544029484852217e-06
713,7,7,2.1162737340318927e-08,1.767923052398146e-08,3.8215611652958614e-07,9.848821491686977e-08,5.615737336484017e-06,4.67242716695182e-06,2.2581424730105937e-07,0.9999890327453613,7.915524347090752e-10,3.5257322394954826e-08
714,5,5,2.3344681210346607e-07,1.395739843701449e-07,3.2229504398628706e-08,0.004443352110683918,1.0110778703165124e-07,0.9954915642738342,2.7094899657242877e-09,6.445280450861901e-05,2.5759394617352882e-08,4.0385089050687384e-08
715,4,4,0.0017131181666627526,1.1258917709255911e-07,0.10349363833665848,8.094323857221752e-05,0.8870305418968201,0.00013298745034262538,0.0004650362825486809,0.0069369119592010975,0.00013976910850033164,6.925155503267888e-06
716,4,3,0.00024499805294908583,5.287566636980046e-06,0.004669893532991409,0.42597007751464844,0.2683680057525635,0.2870658040046692,0.0008918860694393516,0.0127189289778471,3.885375917889178e-05,2.639203376020305e-05
717,8,8,3.155438753310591e-05,8.846726018418849e-07,1.3041568935889813e-09,9.258985755877802e-08,7.456968376118311e-11,1.2806287941202754e-07,2.9400279988323064e-09,4.993947477771599e-10,0.9999668598175049,4.5891050604041084e-07
718,3,4,3.12497177219484e-05,1.1668939947639956e-07,0.056226667016744614,0.005148632451891899,0.936342179775238,0.0011718885507434607,0.0009193202713504434,0.00015325307322200388,2.158413280994864e-06,4.566795269056456e-06
719,7,4,0.005514433607459068,5.6993017096829135e-06,0.038900572806596756,5.4859039664734155e-05,0.949203610420227,2.9842844014638104e-05,0.003833039430901408,0.001834936672821641,0.0006212858716025949,1.6327214780176291e-06
720,9,9,0.04845273867249489,0.006726191844791174,0.002954878145828843,9.951311949407682e-05,0.0014667909126728773,9.333841262559872e-06,0.00013670077896676958,8.370045543415472e-05,0.2131313681602478,0.726938784122467
721,4,4,2.9385144983962164e-08,9.171807757724082e-10,1.1004522093571723e-07,2.6734932134786504e-07,0.980599045753479,5.801534643978812e-05,4.574599365980703e-09,0.019342580810189247,3.613688459580544e-09,3.523524527704325e-10
722,3,3,1.2594264298115831e-08,1.3697279754865122e-08,5.965338004898513e-06,0.9995375871658325,9.036011050511661e-09,0.0004418271710164845,1.466135017835768e-05,8.931810846490862e-09,6.5254988079743725e-09,7.149419389840261e-10
723,0,0,0.9798746705055237,3.546836887835525e-05,0.0041847070679068565,9.625775419408455e-05,0.0020902117248624563,0.00020015268819406629,0.00012572207197081298,0.010883161798119545,0.001690818928182125,0.0008187861531041563
724,8,8,0.02030119299888611,5.442616020445712e-05,0.0011638352880254388,7.026529783615842e-05,0.0013723802985623479,4.606691072694957e-05,6.053403467376484e-06,6.358876271406189e-05,0.9740561842918396,0.002865938004106283
725,2,2,6.673166353721172e-06,4.682497056762713e-09,0.9999690055847168,1.20033917028195e-06,2.04044899874134e-05,6.727730550437627e-08,1.1585657375690062e-06,2.1327367960566335e-07,1.1882569879162475e-06,1.0464607669291581e-07
726,2,7,5.054668577031407e-07,1.6311178185901554e-08,0.1377369463443756,1.1124132470285986e-05,0.03199196606874466,0.0008965213201008737,4.5686647354159504e-05,0.8293156027793884,9.92878241845574e-08,1.6136267504407442e-06
727,6,6,1.2763529788628603e-08,6.813298369934273e-08,2.617712652863702e-06,6.516232679132372e-05,2.845493440872815e-07,3.5050206292908115e-07,0.9997424483299255,5.3670500932412324e-08,0.0001891023275675252,6.228461302271171e-09
728,5,5,1.0181202547698831e-09,2.6873477665390055e-08,1.65781475516269e-05,6.083174412196968e-06,1.849491937377934e-08,0.9999743700027466,3.014952881130739e-06,2.1481810774659493e-10,1.0779907633207131e-08,2.857906133968413e-09
729,9,9,5.20191072439502e-08,0.0008301946218125522,2.5122908198227378e-08,6.244927135412581e-07,1.5232291872280257e-08,4.245762283971999e-07,1.5141079501290733e-08,1.171609085304226e-07,4.5426875772136555e-07,0.9991680383682251
730,8,8,6.797565106353431e-07,8.059254597014842e-09,7.316438566107308e-10,1.204828237177935e-09,8.650284655242757e-11,3.944412504952588e-12,2.980552693543359e-08,8.495031067479175e-12,0.9999992847442627,3.277388316291763e-08
731,1,6,2.0281361230445327e-06,0.014537662267684937,0.0002878439554478973,0.0005320983473211527,0.00017568217299412936,0.0007282931474037468,0.9837318658828735,2.392552289620653e-07,2.0573297661030665e-06,2.2815258944319794e-06
732,0,0,0.9996845722198486,1.0599156894386397e-06,2.249335011583753e-06,1.8735144990955632e-08,8.877942292428997e-08,9.947048518199608e-09,4.2129779664890066e-09,1.3663380116213375e-07,2.656809783729841e-06,0.0003091886464972049
733,4,4,3.144400864130148e-07,5.026096872029484e-08,2.3870850327512017e-06,5.0253085646545514e-05,0.8733415603637695,1.502060240454739e-05,1.3924765340789236e-08,0.1265903115272522,1.1820664980177753e-07,2.7488779252848872e-08
734,9,9,7.684965908083541e-07,0.19095422327518463,7.711832838985799e-10,2.680066479854304e-08,2.661292852756958e-10,1.0518929477454364e-10,6.491367443572926e-09,8.75739392114383e-09,3.692262907861732e-05,0.8090080618858337
735,2,6,0.0009158934699371457,3.8350026443367824e-05,0.4559057056903839,0.0031220426317304373,0.037791792303323746,0.0008091404451988637,0.5004568696022034,0.0001345607452094555,1.5719933799118735e-05,0.0008098838734440506
736,5,5,7.26275650730912e-10,5.567115102245168e-10,1.1103813335466839e-07,0.0003916380228474736,3.094339626841247e-05,0.9995703101158142,5.955244475330801e-08,6.826745448051952e-06,1.6625195442543372e-08,5.305720751636045e-09
737,5,5,9.805974059418077e-07,7.219147590831199e-08,4.1651666833786294e-05,0.002237980719655752,7.835993892513216e-05,0.997469425201416,0.00012772873742505908,4.1078328649746254e-05,1.4055714814276143e-07,2.650159331096802e-06
738,3,3,1.4927358279237524e-05,8.656017598696053e-06,3.973297498305328e-05,0.8771765828132629,0.025855237618088722,0.09488054364919662,0.00024076193221844733,0.0017518025124445558,1.448330658604391e-05,1.7222790120285936e-05
739,4,4,1.9496091407944505e-09,1.0519814880316503e-10,3.251070950227586e-07,5.733199941460043e-07,0.9999260902404785,1.563134901516605e-05,5.18835143736851e-08,5.731663986807689e-05,3.5578187063123323e-09,8.998487371902897e-11
740,7,7,1.8684023772586045e-10,6.154116660717079e-10,5.405499692301419e-08,5.751115583763067e-09,5.789454462501453e-07,3.972942522523226e-06,2.0377323439735306e-10,0.9999953508377075,4.1414049273269526e-11,1.0775015546471423e-08
741,4,4,2.9814767913194373e-05,3.780044437462493e-07,0.003010818734765053,0.01453242264688015,0.9783815145492554,0.001730780117213726,0.0022950475104153156,1.0797699360409752e-05,1.0259853979732725e-06,7.317273684748216e-06
742,1,1,0.00033402410917915404,0.9964072108268738,0.0007483845110982656,6.283607945078984e-05,0.0001826191582949832,0.00014293727872427553,8.875193452695385e-05,7.2056377575790975e-06,0.0014055793872103095,0.0006203005323186517
743,5,5,4.703225031654767e-10,3.968785300401123e-10,5.993513809698925e-07,0.0004643156717065722,4.339304382483533e-07,0.9995323419570923,1.3813071575441427e-07,2.0891304757242324e-06,4.0136616252794965e-10,3.2493391310950415e-10
744,4,2,0.0020365852396935225,1.9522501304436446e-07,0.6006208062171936,0.0036635850556194782,0.3910898268222809,0.00045455273357219994,0.0020734078716486692,2.6769255782710388e-05,1.0935941645584535e-06,3.3154534321511164e-05
745,7,7,1.1621933276861895e-10,1.1283249889970648e-09,4.40293845827e-09,1.4406352499829467e-10,2.0345191842352506e-07,1.070263611069322e-08,7.593000880823375e-12,0.9999997615814209,2.7655893200528858e-11,4.076712856182496e-10
746,5,7,3.0384578622033587e-06,2.2755378381589253e-07,0.0001604678254807368,0.0009827446192502975,7.18966985004954e-05,0.008298858068883419,2.2982160317042144e-06,0.9904775619506836,8.998215150768374e-08,2.861117309294059e-06
747,5,5,9.873957651507226e-07,1.752544136479628e-07,0.0014433327596634626,0.026122823357582092,5.709302786272019e-05,0.972212016582489,0.00012471263471525162,2.201046299887821e-05,1.4269650819187518e-05,2.5547305995132774e-06
748,5,5,4.415761267750895e-08,1.4718685292791633e-07,6.797593960072845e-05,0.00017264786583837122,0.0001397250744048506,0.9995334148406982,2.4780018065939657e-05,6.092905823606998e-05,7.137553215130765e-09,3.523979899000551e-07
749,2,2,0.015223430469632149,1.52437069118605e-05,0.62347811460495,0.00010110805305885151,0.26556283235549927,5.57000603294e-05,0.09364299476146698,0.00010850342368939891,0.001767477486282587,4.4590695324586704e-05
750,6,6,2.4752568883457116e-09,1.852533415558355e-07,2.825888714141911e-07,3.2910814073972006e-09,1.5999583879988677e-08,1.6965449045613923e-09,0.9999995231628418,1.2244140163569783e-12,5.8051220719335106e-08,1.297779883557837e-09
751,3,3,1.6948357384194424e-08,2.419201337033883e-07,2.472517007845454e-05,0.9474585056304932,3.395620140622668e-08,0.05244922265410423,6.628875416936353e-05,8.752292615099577e-07,2.753152372747536e-08,6.755611536846118e-08
752,2,2,1.2454173656806233e-06,4.927992680592297e-09,0.9999446868896484,8.254225576820318e-06,3.110229954472743e-06,2.6140696718357503e-05,1.6516663890797645e-05,6.234728999743311e-08,7.388504741356883e-08,1.5422561006062097e-08
753,9,9,1.574903762957547e-08,4.298351541365264e-07,5.478932507685386e-07,2.836914973158855e-06,1.5669472759327618e-06,3.4288618735445198e-06,1.7608103419775034e-08,3.3484309369669063e-07,1.0433775059937034e-05,0.9999803304672241
754,3,3,0.009956656023859978,9.626265637052711e-06,0.0009673513704910874,0.7072392702102661,0.1504931002855301,0.1020372062921524,0.0023176977410912514,0.02463695779442787,0.0023155990056693554,2.6513629563851282e-05
755,8,8,1.4296139383418449e-08,9.258319805249826e-12,1.4474094665872794e-12,4.948216749539602e-12,8.165317033625996e-11,2.761234817183489e-12,9.311580911712525e-14,6.846143796182882e-14,1.0,1.8178795135881387e-09
756,2,8,0.07176624238491058,0.005837626289576292,0.05952007696032524,0.25632086396217346,0.0035231774672865868,0.2630941867828369,0.07499941438436508,0.00045276343007571995,0.26441100239753723,7.471285061910748e-05
757,3,3,8.773855029176048e-07,8.852254040903063e-07,1.3603437309939181e-06,0.9983269572257996,0.0002113270602421835,0.0014473804039880633,8.45738668431295e-06,1.319792318099644e-06,1.501458513075704e-08,1.3891320804759744e-06
758,9,3,0.001558737363666296,0.036165572702884674,5.038502786192112e-05,0.5530685186386108,0.006516510155051947,0.0018077479908242822,0.00038148663588799536,0.004172808025032282,0.002463781740516424,0.39381447434425354
759,1,1,1.8827997791959206e-06,0.9999895095825195,7.306532462392212e-11,3.2587440301767856e-08,1.3461691317218083e-08,8.899404946305367e-08,8.105016657822262e-10,5.758421517398915e-10,5.074418822914595e-06,3.402725724299671e-06
760,1,1,1.5895713911806553e-10,0.9976728558540344,1.0464744779818506e-14,1.5073436476862462e-13,3.5450810649127924e-15,1.4958716557100793e-11,4.603242903500858e-15,7.900276976667217e-14,7.040565352944839e-10,0.0023271357640624046
761,8,8,4.5548065941147797e-07,1.0894900981384126e-07,6.51633969006582e-10,2.7449162942616567e-09,9.110637591569493e-12,1.1507108634012386e-11,6.3269616212835444e-09,3.2065999161501324e-12,0.999998927116394,4.214074351693853e-07
762,1,9,0.003476728219538927,0.2752038538455963,5.849885201314464e-05,4.617225840775063e-06,3.9993319660425186e-05,4.834027549804887e-06,7.042093329800991e-06,5.173873887542868e-06,0.002589076990261674,0.7186101675033569
763,9,9,3.2284638109558728e-06,0.0008637610008008778,1.975022634326251e-08,3.1919239518174436e-07,2.524937769976532e-07,1.9569336373592705e-08,5.845212314170567e-08,8.537946996511891e-06,7.683954095227818e-07,0.9991230368614197
764,8,8,1.1261496624115352e-08,1.5833467870152163e-08,1.0727087274009506e-10,1.5719346657672162e-10,5.785436799771171e-12,1.018733621765966e-11,3.17826764906215e-10,8.590102912840736e-13,0.9999997615814209,2.8547972874548577e-07
765,1,1,1.1357346920704003e-05,0.9977977275848389,1.2561195639193556e-08,3.982107088518205e-08,7.310272565064224e-08,5.5197677539808865e-08,1.005497196615579e-07,8.557271335973837e-09,0.0016778543358668685,0.0005129149067215621
